method,pair_name,image_name,tool,role_a,role_b,role_a_path,role_b_path,return_code,elapsed_sec,stdout_log,stderr_log
dct,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/4/results_raw/dct/cover/01099.png,data/baseline/4/results_raw/dct/stego/01099.png,0,0.9023969173431396,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01099_print-diffs_stderr.txt
dct,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/4/results_raw/dct/cover/01199.png,data/baseline/4/results_raw/dct/stego/01199.png,0,0.866032600402832,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01199_print-diffs_stderr.txt
dct,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/4/results_raw/dct/cover/01299.png,data/baseline/4/results_raw/dct/stego/01299.png,0,0.9514651298522949,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01299_print-diffs_stderr.txt
dct,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/4/results_raw/dct/cover/01399.png,data/baseline/4/results_raw/dct/stego/01399.png,0,0.8998215198516846,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01399_print-diffs_stderr.txt
dct,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/4/results_raw/dct/cover/01499.png,data/baseline/4/results_raw/dct/stego/01499.png,0,0.9313337802886963,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_cover_vs_stego_01499_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00099.png,data/baseline/4/results_raw/dct/secret/00099.png,0,0.9326584339141846,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00099_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00199.png,data/baseline/4/results_raw/dct/secret/00199.png,0,0.9389684200286865,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00199_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00299.png,data/baseline/4/results_raw/dct/secret/00299.png,0,0.9116227626800537,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00299_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00399.png,data/baseline/4/results_raw/dct/secret/00399.png,0,0.9162535667419434,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00399_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00499.png,data/baseline/4/results_raw/dct/secret/00499.png,0,0.9139320850372314,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00499_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00599.png,data/baseline/4/results_raw/dct/secret/00599.png,0,0.9120826721191406,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00599_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00699.png,data/baseline/4/results_raw/dct/secret/00699.png,0,0.9325652122497559,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00699_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00799.png,data/baseline/4/results_raw/dct/secret/00799.png,0,0.9049639701843262,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00799_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00899.png,data/baseline/4/results_raw/dct/secret/00899.png,0,0.9119956493377686,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00899_print-diffs_stderr.txt
dct,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/00999.png,data/baseline/4/results_raw/dct/secret/00999.png,0,0.9012236595153809,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_00999_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/01099.png,data/baseline/4/results_raw/dct/secret/01099.png,0,0.9071826934814453,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01099_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/01199.png,data/baseline/4/results_raw/dct/secret/01199.png,0,0.9777054786682129,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01199_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/01299.png,data/baseline/4/results_raw/dct/secret/01299.png,0,0.9026269912719727,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01299_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/01399.png,data/baseline/4/results_raw/dct/secret/01399.png,0,0.9090332984924316,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01399_print-diffs_stderr.txt
dct,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dct/pre_secret/01499.png,data/baseline/4/results_raw/dct/secret/01499.png,0,0.8974928855895996,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dct_pre_secret_vs_secret_01499_print-diffs_stderr.txt
dwt,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00099.png,data/baseline/4/results_raw/dwt/stego/00099.png,0,0.9319472312927246,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00099_print-diffs_stderr.txt
dwt,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00199.png,data/baseline/4/results_raw/dwt/stego/00199.png,0,0.9023094177246094,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00199_print-diffs_stderr.txt
dwt,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00299.png,data/baseline/4/results_raw/dwt/stego/00299.png,0,0.9080066680908203,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00299_print-diffs_stderr.txt
dwt,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00399.png,data/baseline/4/results_raw/dwt/stego/00399.png,0,0.8785915374755859,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00399_print-diffs_stderr.txt
dwt,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00499.png,data/baseline/4/results_raw/dwt/stego/00499.png,0,0.9528584480285645,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00499_print-diffs_stderr.txt
dwt,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00599.png,data/baseline/4/results_raw/dwt/stego/00599.png,0,0.9181859493255615,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00599_print-diffs_stderr.txt
dwt,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00699.png,data/baseline/4/results_raw/dwt/stego/00699.png,0,0.9444644451141357,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00699_print-diffs_stderr.txt
dwt,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00799.png,data/baseline/4/results_raw/dwt/stego/00799.png,0,0.8901822566986084,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00799_print-diffs_stderr.txt
dwt,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00899.png,data/baseline/4/results_raw/dwt/stego/00899.png,0,0.9674735069274902,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00899_print-diffs_stderr.txt
dwt,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/00999.png,data/baseline/4/results_raw/dwt/stego/00999.png,0,0.8632383346557617,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_00999_print-diffs_stderr.txt
dwt,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/01099.png,data/baseline/4/results_raw/dwt/stego/01099.png,0,0.9231171607971191,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01099_print-diffs_stderr.txt
dwt,cover_vs_stego,01199.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/01199.png,data/baseline/4/results_raw/dwt/stego/01199.png,0,0.891411542892456,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01199_print-diffs_stderr.txt
dwt,cover_vs_stego,01299.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/01299.png,data/baseline/4/results_raw/dwt/stego/01299.png,0,0.902935266494751,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01299_print-diffs_stderr.txt
dwt,cover_vs_stego,01399.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/01399.png,data/baseline/4/results_raw/dwt/stego/01399.png,0,0.904094934463501,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01399_print-diffs_stderr.txt
dwt,cover_vs_stego,01499.png,print-diffs,cover,stego,data/baseline/4/results_raw/dwt/cover/01499.png,data/baseline/4/results_raw/dwt/stego/01499.png,0,0.9157755374908447,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_cover_vs_stego_01499_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00099.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00099.png,data/baseline/4/results_raw/dwt/secret/00099.png,0,0.9226880073547363,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00099_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00199.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00199.png,data/baseline/4/results_raw/dwt/secret/00199.png,0,0.9107663631439209,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00199_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00299.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00299.png,data/baseline/4/results_raw/dwt/secret/00299.png,0,0.934730052947998,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00299_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00399.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00399.png,data/baseline/4/results_raw/dwt/secret/00399.png,0,0.8980162143707275,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00399_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00499.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00499.png,data/baseline/4/results_raw/dwt/secret/00499.png,0,0.9239330291748047,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00499_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00599.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00599.png,data/baseline/4/results_raw/dwt/secret/00599.png,0,0.9218258857727051,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00599_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00599_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00699.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00699.png,data/baseline/4/results_raw/dwt/secret/00699.png,0,0.9209792613983154,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00699_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00699_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00799.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00799.png,data/baseline/4/results_raw/dwt/secret/00799.png,0,0.9543728828430176,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00799_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00799_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00899.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00899.png,data/baseline/4/results_raw/dwt/secret/00899.png,0,0.9378352165222168,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00899_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00899_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,00999.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/00999.png,data/baseline/4/results_raw/dwt/secret/00999.png,0,0.9174692630767822,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00999_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_00999_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01099.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/01099.png,data/baseline/4/results_raw/dwt/secret/01099.png,0,0.8486120700836182,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01099_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01199.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/01199.png,data/baseline/4/results_raw/dwt/secret/01199.png,0,0.9244983196258545,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01199_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01299.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/01299.png,data/baseline/4/results_raw/dwt/secret/01299.png,0,0.9359352588653564,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01299_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01399.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/01399.png,data/baseline/4/results_raw/dwt/secret/01399.png,0,0.9059543609619141,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01399_print-diffs_stderr.txt
dwt,pre_secret_vs_secret,01499.png,print-diffs,pre_secret,secret,data/baseline/4/results_raw/dwt/pre_secret/01499.png,data/baseline/4/results_raw/dwt/secret/01499.png,0,0.8485684394836426,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/dwt_pre_secret_vs_secret_01499_print-diffs_stderr.txt
lsb,cover_vs_stego,00099.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00099.png,data/baseline/4/results_raw/lsb/stego/00099.png,0,0.9219586849212646,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00099_print-diffs_stderr.txt
lsb,cover_vs_stego,00199.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00199.png,data/baseline/4/results_raw/lsb/stego/00199.png,0,0.9261581897735596,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00199_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00199_print-diffs_stderr.txt
lsb,cover_vs_stego,00299.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00299.png,data/baseline/4/results_raw/lsb/stego/00299.png,0,0.9270522594451904,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00299_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00299_print-diffs_stderr.txt
lsb,cover_vs_stego,00399.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00399.png,data/baseline/4/results_raw/lsb/stego/00399.png,0,0.9610729217529297,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00399_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00399_print-diffs_stderr.txt
lsb,cover_vs_stego,00499.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00499.png,data/baseline/4/results_raw/lsb/stego/00499.png,0,0.8604116439819336,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00499_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00499_print-diffs_stderr.txt
lsb,cover_vs_stego,00599.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00599.png,data/baseline/4/results_raw/lsb/stego/00599.png,0,0.9212043285369873,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00599_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00599_print-diffs_stderr.txt
lsb,cover_vs_stego,00699.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00699.png,data/baseline/4/results_raw/lsb/stego/00699.png,0,0.878856897354126,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00699_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00699_print-diffs_stderr.txt
lsb,cover_vs_stego,00799.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00799.png,data/baseline/4/results_raw/lsb/stego/00799.png,0,0.9484741687774658,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00799_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00799_print-diffs_stderr.txt
lsb,cover_vs_stego,00899.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00899.png,data/baseline/4/results_raw/lsb/stego/00899.png,0,0.9288725852966309,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00899_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00899_print-diffs_stderr.txt
lsb,cover_vs_stego,00999.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/00999.png,data/baseline/4/results_raw/lsb/stego/00999.png,0,0.9317581653594971,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00999_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_00999_print-diffs_stderr.txt
lsb,cover_vs_stego,01099.png,print-diffs,cover,stego,data/baseline/4/results_raw/lsb/cover/01099.png,data/baseline/4/results_raw/lsb/stego/01099.png,0,0.8881528377532959,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_01099_print-diffs_stdout.txt,data/baseline/4/aletheia_outputs/logs/lsb_cover_vs_stego_01099_print-diffs_stderr.txt
